customer_id,gender,senior_citizen,partner,dependents,tenure,tenure_group,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
4291-TPNFG,Male,0,Yes,No,72,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),82.300003051757812,5980.5498046875,no
0730-BGQGF,Male,0,Yes,Yes,71,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.300003051757812,6287.2998046875,no
9348-ROUAI,Female,0,Yes,Yes,59,Tenure_48-60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),90.300003051757812,5194.0498046875,no
5161-XEUVX,Male,0,Yes,No,37,Tenure_24-48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,94.300003051757812,3460.949951171875,no
6797-LNAQX,Male,0,Yes,Yes,70,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.300003051757812,6859.5,yes
3374-TTZTK,Male,0,Yes,No,52,Tenure_48-60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.30000305175781,5487,no
8107-RZLNV,Male,0,Yes,No,72,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),106.30000305175781,7565.35009765625,no
3580-HYCSP,Male,0,Yes,Yes,72,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.30000305175781,7966.89990234375,no
2789-CZANW,Female,0,Yes,Yes,64,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.30000305175781,6997.2998046875,no
0266-GMEAO,Male,0,Yes,Yes,72,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.30000305175781,8058.5498046875,no
7929-SKFGK,Male,0,Yes,No,70,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),114.30000305175781,8244.2998046875,no
0536-ESJEP,Male,0,Yes,No,54,Tenure_48-60,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.550003051757812,4191.4501953125,no
0562-FGDCR,Female,0,Yes,Yes,72,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,74.550003051757812,5430.64990234375,no
5702-KVQRD,Male,0,Yes,No,71,Tenure_gt_60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,82.550003051757812,5832.64990234375,no
8060-HIWJJ,Male,0,No,No,64,Tenure_gt_60,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.550003051757812,5632.5498046875,no
7398-HPYZQ,Male,0,Yes,No,71,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),90.550003051757812,6404,no
3508-VLHCZ,Female,0,Yes,Yes,71,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.550003051757812,6239.0498046875,no
1830-GGFNM,Male,0,Yes,Yes,65,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),94.550003051757812,6078.75,no
8207-DMRVL,Male,0,Yes,Yes,72,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.55000305175781,8306.0498046875,no
0621-CXBKL,Female,0,No,No,53,Tenure_48-60,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,18.700000762939453,1005.7000122070312,no
9945-PSVIP,Female,0,Yes,Yes,25,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,18.700000762939453,383.64999389648438,no
5495-GPSRW,Male,0,No,No,20,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.700000762939453,419.39999389648438,no
5148-HKFIR,Female,0,No,No,20,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.700000762939453,406.95001220703125,no
5730-DBDSI,Male,0,No,No,66,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.700000762939453,1253.800048828125,no
0042-RLHYP,Female,0,Yes,Yes,69,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.700000762939453,1396.9000244140625,no
0404-AHASP,Male,0,Yes,No,72,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.700000762939453,1421.9000244140625,no
5442-PPTJY,Male,0,Yes,Yes,12,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.700000762939453,258.35000610351562,no
3173-WSSUE,Female,0,Yes,Yes,71,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.700000762939453,1415.8499755859375,no
9938-PRCVK,Female,0,Yes,Yes,41,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.700000762939453,804.25,no
8173-RXAYP,Female,0,Yes,Yes,24,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.700000762939453,452.54998779296875,no
9625-RZFUK,Male,0,Yes,Yes,63,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.700000762939453,1275.8499755859375,no
9135-HSWOC,Male,0,Yes,Yes,64,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.700000762939453,1274.050048828125,no
3646-ITDGM,Female,0,No,No,56,Tenure_48-60,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.700000762939453,1051.9000244140625,no
1699-TLDLZ,Female,0,Yes,Yes,16,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.700000762939453,301.54998779296875,no
6928-ONTRW,Female,0,Yes,Yes,72,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.700000762939453,1379.800048828125,no
1270-XKUCC,Female,0,Yes,Yes,30,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.700000762939453,599.25,no
1089-XZWHH,Female,0,Yes,Yes,24,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.700000762939453,494.04998779296875,no
2138-VFAPZ,Female,0,Yes,Yes,14,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.700000762939453,263.64999389648438,no
3451-VAWLI,Female,0,Yes,Yes,35,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.700000762939453,730.4000244140625,no
5647-URDKA,Male,0,Yes,Yes,8,Tenure_0-12,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.700000762939453,130.25,no
4086-WITJG,Male,0,Yes,Yes,71,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.700000762939453,1301.0999755859375,no
2595-KIWPV,Male,0,No,Yes,27,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.700000762939453,509.29998779296875,no
2545-LXYVJ,Male,0,Yes,No,72,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.700000762939453,1492.0999755859375,no
4878-BUNFV,Male,0,Yes,Yes,42,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.700000762939453,828.8499755859375,no
5006-MXVRN,Female,0,No,No,39,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.700000762939453,762.45001220703125,no
1293-BSEUN,Female,0,Yes,Yes,72,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.700000762939453,1482.300048828125,no
9661-JALZV,Female,0,No,No,58,Tenure_48-60,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.700000762939453,1519,no
1299-AURJA,Female,0,Yes,Yes,70,Tenure_gt_60,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.700000762939453,1685.9000244140625,no
3896-ZVNET,Female,0,Yes,Yes,24,Tenure_12-24,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.700000762939453,571.75,no
7711-GQBZC,Female,0,Yes,Yes,71,Tenure_gt_60,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.700000762939453,1810.550048828125,no
7799-LGRDP,Female,0,No,No,43,Tenure_24-48,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.700000762939453,1188.199951171875,no
7554-NEWDD,Male,0,No,No,10,Tenure_0-12,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.700000762939453,251.60000610351562,no
4213-HKBJO,Female,0,No,No,33,Tenure_24-48,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),25.700000762939453,826.0999755859375,no
1073-XXCZD,Male,0,Yes,No,55,Tenure_48-60,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.700000762939453,1443.6500244140625,no
2452-MRMZF,Female,1,Yes,No,72,Tenure_gt_60,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.700000762939453,1937.4000244140625,no
0458-HEUZG,Female,0,No,No,13,Tenure_12-24,No,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,35.400001525878906,450.39999389648438,no
0056-EPFBG,Male,0,Yes,Yes,20,Tenure_12-24,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),39.400001525878906,825.4000244140625,no
1116-FRYVH,Female,0,Yes,Yes,48,Tenure_24-48,No,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,39.400001525878906,1978.6500244140625,no
2580-ASVVY,Female,0,Yes,No,37,Tenure_24-48,No,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,45.400001525878906,1593.0999755859375,no
8780-YRMTT,Female,0,No,No,66,Tenure_gt_60,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,47.400001525878906,3177.25,no
1699-UOTXU,Male,0,No,No,60,Tenure_48-60,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,61.400001525878906,3638.25,no
3911-RSNHI,Female,0,Yes,No,71,Tenure_gt_60,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.400001525878906,4310.35009765625,no
9220-CXRSC,Female,0,Yes,Yes,69,Tenure_gt_60,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),61.400001525878906,4059.85009765625,no
9715-SBVSU,Male,0,Yes,Yes,14,Tenure_12-24,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),61.400001525878906,815.54998779296875,no
6505-OZNPG,Female,0,No,No,6,Tenure_0-12,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,63.400001525878906,348.79998779296875,no
3500-NSDOA,Male,0,Yes,Yes,68,Tenure_gt_60,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),70.800003051757812,4859.9501953125,no
5458-CQJTA,Male,0,Yes,Yes,65,Tenure_gt_60,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.800003051757812,4820.14990234375,yes
4654-ULTTN,Male,0,Yes,No,70,Tenure_gt_60,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),74.800003051757812,5315.7998046875,no
9027-TMATR,Female,0,Yes,No,43,Tenure_24-48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,78.800003051757812,3460.300048828125,no
5214-NLTIT,Male,0,Yes,Yes,72,Tenure_gt_60,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),90.800003051757812,6511.7998046875,no
5727-MYATE,Male,0,Yes,Yes,72,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.800003051757812,6397.60009765625,no
6258-PVZWJ,Male,0,Yes,No,68,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.800003051757812,6302.85009765625,no
6322-PJJDJ,Male,0,Yes,No,49,Tenure_48-60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,94.800003051757812,4690.64990234375,no
8174-TBVCF,Female,0,Yes,No,70,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),94.800003051757812,6859.0498046875,no
5229-DTFYB,Female,0,No,No,41,Tenure_24-48,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),98.800003051757812,3959.14990234375,no
4119-ZYPZY,Male,1,No,No,71,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,106.80000305175781,7623.2001953125,no
2499-AJYUA,Female,1,Yes,No,72,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.80000305175781,7882.25,no
5795-KTGUD,Female,0,Yes,No,68,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.80000305175781,7553.60009765625,no
9330-VOFSZ,Female,0,Yes,No,60,Tenure_48-60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.80000305175781,6640.7001953125,no
4616-ULAOA,Female,0,Yes,Yes,65,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.80000305175781,7245.89990234375,no
2999-AANRQ,Female,0,No,No,21,Tenure_12-24,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.050003051757812,1524.8499755859375,no
7564-GHCVB,Female,0,Yes,Yes,72,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),79.050003051757812,5730.7001953125,no
5377-NDTOU,Female,0,Yes,Yes,71,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,91.050003051757812,6293.75,no
5716-EZXZN,Female,0,Yes,Yes,65,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.050003051757812,6416.7001953125,no
2323-ARSVR,Male,0,Yes,No,67,Tenure_gt_60,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,111.05000305175781,7321.0498046875,no
1557-EMYVT,Female,0,No,No,43,Tenure_24-48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05000305175781,4895.10009765625,no
8454-AATJP,Female,0,No,No,72,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05000305175781,8405,no
8029-XYPWT,Male,1,Yes,No,71,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.05000305175781,8016.60009765625,no
7021-XSNYE,Male,0,Yes,Yes,7,Tenure_0-12,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),49.650001525878906,305.54998779296875,no
1936-CZAKF,Male,0,Yes,No,49,Tenure_48-60,No,No,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Credit card (automatic),49.650001525878906,2409.89990234375,no
3704-IEAXF,Female,0,Yes,Yes,72,Tenure_gt_60,No,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.650001525878906,3784,no
1821-BUCWY,Male,0,No,No,30,Tenure_24-48,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,55.650001525878906,1653.8499755859375,no
2314-TNDJQ,Female,0,Yes,Yes,72,Tenure_gt_60,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),55.650001525878906,3880.050048828125,no
6898-RBTLU,Female,0,Yes,Yes,49,Tenure_48-60,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.300003051757812,3902.449951171875,no
5197-LQXXH,Female,0,Yes,No,71,Tenure_gt_60,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.300003051757812,5894.5,no
4827-DPADN,Female,0,Yes,Yes,72,Tenure_gt_60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.300003051757812,6042.7001953125,no
7401-JIXNM,Female,0,Yes,Yes,54,Tenure_48-60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),91.300003051757812,4965,no
8929-KSWIH,Male,0,No,No,25,Tenure_24-48,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.300003051757812,2513.5,no
2773-OVBPK,Male,0,Yes,No,67,Tenure_gt_60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.30000305175781,7567.2001953125,no
3508-CFVZL,Female,0,No,No,71,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,111.30000305175781,7985.89990234375,no
4115-BNPJY,Male,0,Yes,Yes,29,Tenure_24-48,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,75.550003051757812,2054.39990234375,no
3795-GWTRD,Female,0,Yes,Yes,63,Tenure_gt_60,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),75.550003051757812,4707.85009765625,no
2251-PYLPB,Male,0,Yes,No,72,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),79.550003051757812,5810.89990234375,no
6656-GULJQ,Male,0,Yes,Yes,72,Tenure_gt_60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.550003051757812,6093.2998046875,no
4077-HWUYD,Male,0,Yes,Yes,72,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),87.550003051757812,6463.14990234375,no
3227-WLKLI,Female,0,Yes,Yes,65,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.550003051757812,5963.9501953125,no
9938-TKDGL,Male,0,Yes,Yes,68,Tenure_gt_60,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,99.550003051757812,6668,no
8480-PPONV,Male,0,Yes,Yes,62,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.55000305175781,7159.0498046875,no
8263-QMNTJ,Male,0,Yes,No,72,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.55000305175781,8425.2998046875,no
2121-JAFOM,Female,0,Yes,No,72,Tenure_gt_60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.55000305175781,8312.400390625,no
7469-LKBCI,Male,0,No,No,16,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),18.950000762939453,326.79998779296875,no
4635-EJYPD,Male,0,Yes,Yes,32,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,18.950000762939453,613.95001220703125,no
3719-TDVQB,Female,1,Yes,No,54,Tenure_48-60,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,18.950000762939453,1031.0999755859375,no
2796-NNUFI,Female,0,Yes,Yes,46,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.950000762939453,927.0999755859375,no
1764-VUUMT,Male,0,No,Yes,66,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.950000762939453,1269.0999755859375,no
5469-NUJUR,Male,0,No,No,19,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.950000762939453,373.5,no
5014-GSOUQ,Male,0,No,No,13,Tenure_12-24,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.950000762939453,243.64999389648438,no
8232-UTFOZ,Male,0,No,No,69,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.950000762939453,1399.3499755859375,no
5970-GHJAW,Male,0,Yes,Yes,46,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.950000762939453,862.4000244140625,no
4277-BWBML,Male,0,Yes,Yes,72,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.950000762939453,1322.8499755859375,no
2181-TIDSV,Male,0,Yes,Yes,68,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.950000762939453,1303.25,no
5310-NOOVA,Male,0,No,No,46,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Two year,No,Electronic check,19.950000762939453,907.04998779296875,no
3678-MNGZX,Male,0,Yes,Yes,68,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.950000762939453,1377.699951171875,no
1574-DYCWE,Female,0,Yes,Yes,51,Tenure_48-60,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.950000762939453,1028.75,no
3507-GASNP,Male,0,No,Yes,60,Tenure_48-60,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.950000762939453,1189.9000244140625,no
1460-UZPRJ,Male,0,Yes,No,60,Tenure_48-60,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.950000762939453,1258.1500244140625,no
0281-CNTZX,Male,0,Yes,No,63,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.950000762939453,1234.800048828125,no
9418-RUKPH,Female,0,Yes,Yes,38,Tenure_24-48,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.950000762939453,756.4000244140625,no
5146-YYFRZ,Male,0,No,No,67,Tenure_gt_60,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.950000762939453,1311.75,no
6685-XSHHU,Male,0,Yes,Yes,60,Tenure_48-60,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.950000762939453,1270.550048828125,no
8148-NLEGT,Female,0,Yes,Yes,42,Tenure_24-48,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Electronic check,22.950000762939453,1014.25,no
1131-QQZEB,Male,1,Yes,No,71,Tenure_gt_60,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.950000762939453,1756.199951171875,no
4656-CAURT,Male,0,No,No,69,Tenure_gt_60,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),23.950000762939453,1713.0999755859375,no
3957-SQXML,Female,0,Yes,Yes,34,Tenure_24-48,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),24.950000762939453,894.29998779296875,no
2908-WGAXL,Female,0,Yes,Yes,56,Tenure_48-60,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.950000762939453,1468.9000244140625,no
3148-AOIQT,Female,0,Yes,No,69,Tenure_gt_60,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.950000762939453,1718.3499755859375,no
2263-SFSQZ,Male,0,Yes,Yes,51,Tenure_48-60,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,24.950000762939453,1222.25,no
1619-YWUBB,Female,0,Yes,No,68,Tenure_gt_60,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),24.950000762939453,1614.9000244140625,no
5549-ZGHFB,Male,0,Yes,Yes,50,Tenure_48-60,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,24.950000762939453,1261.449951171875,no
6407-GSJNL,Female,0,No,No,51,Tenure_48-60,Yes,Yes,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.950000762939453,1288,no
4521-WFJAI,Male,0,No,No,56,Tenure_48-60,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25.950000762939453,1444.050048828125,no
2961-VNFKL,Female,0,Yes,No,71,Tenure_gt_60,Yes,Yes,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.950000762939453,1801.9000244140625,no
4837-PZTIC,Female,0,No,No,47,Tenure_24-48,No,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,41.900001525878906,1875.25,no
9610-WCESF,Male,0,No,No,67,Tenure_gt_60,No,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.900001525878906,3097.199951171875,no
3638-WEABW,Female,0,Yes,No,58,Tenure_48-60,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),59.900001525878906,3505.10009765625,no
6203-HBZPA,Male,0,No,No,52,Tenure_48-60,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),63.900001525878906,3334.949951171875,no
5803-NQJZO,Male,0,Yes,No,72,Tenure_gt_60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),67.800003051757812,4804.64990234375,no
5320-BRKGK,Female,0,Yes,Yes,58,Tenure_48-60,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,75.800003051757812,4415.75,no
4737-HOBAX,Male,0,Yes,No,63,Tenure_gt_60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.800003051757812,5034.0498046875,no
9128-CPXKI,Female,0,No,No,59,Tenure_48-60,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,95.800003051757812,5655.4501953125,no
